id,genre,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0qeKzbUsW0V4ZWRJrHNiD3,reggae,0.236,0.781,229375,0.722,0.00042,7,0.077,-8.376,1,0.0668,87.862,4,0.532
5mWaxl8KzwAop3kfNNyNZX,reggae,0.114,0.629,294787,0.604,3.98e-06,10,0.082,-5.639,0,0.294,184.909,4,0.626
5iynCtpEY7mx4ou54tHBPH,reggae,0.128,0.78,228760,0.427,1.76e-05,5,0.0697,-8.371,0,0.126,71.665,4,0.537
2OHQhOiGIYaXqqJVIMpNrF,reggae,0.0381,0.788,192400,0.773,0,9,0.35,-5.272,0,0.099,73.978,4,0.589
0NZspfNJq8C1YndmSwabMA,reggae,0.252,0.811,224360,0.575,1.8e-06,7,0.0865,-8.348,1,0.185,139.899,4,0.809
4rlg39WEshybQi7o0g9oS8,reggae,0.135,0.707,279667,0.784,0,9,0.0539,-7.24,0,0.216,145.422,4,0.678
39bjSXI6EBeT7CkhoApyyh,reggae,0.17,0.843,240067,0.626,0.000767,7,0.0834,-7.313,1,0.0357,96.416,4,0.772
6LiK3fDottplOUsLHfhXto,reggae,0.0178,0.882,249067,0.456,0.000186,7,0.127,-9.163,1,0.188,100.362,4,0.443
3h6dlVkGS2u6VHckRbZiQc,reggae,0.0672,0.712,300173,0.873,0,7,0.275,-2.633,1,0.316,72.897,4,0.662
5qEFg7hNLVtfKtBwH35ug2,reggae,0.00512,0.687,285600,0.798,1.01e-05,8,0.0953,-3.561,1,0.0414,74.98,4,0.876
3gH0VFRynyl6xC6nfFZYG7,reggae,0.044,0.75,237507,0.585,0.0121,5,0.112,-9.596,1,0.122,74.422,4,0.837
3ppzMQRekHZM5uVnmjcSWS,reggae,0.359,0.844,358387,0.355,0,9,0.0531,-14.369,1,0.22,133.993,4,0.765
5JsE3XXFTUhsZB6eQQzfK5,reggae,0.137,0.699,235173,0.553,0.00172,7,0.279,-6.68,1,0.149,183.008,4,0.612
02wxFIvSwEaNufDJgwxLIP,reggae,0.327,0.843,158107,0.543,0.0996,10,0.0777,-7.268,1,0.0572,79.466,4,0.782
6jStFORua2KDHDN555yEHX,reggae,0.00897,0.762,329267,0.462,4.53e-06,10,0.0501,-14.312,0,0.0962,96.013,4,0.826
51KfhVrvgYd8nmJ3fONYHx,reggae,0.139,0.674,296133,0.517,0.879,5,0.137,-14.035,0,0.0404,96.621,4,0.967
6FpUvnQOYqyRufsOH9QoFD,reggae,0.401,0.73,222200,0.663,0,10,0.317,-6.221,1,0.0576,147.96,4,0.96
6Sw89i2075MQIBMSF1sPQP,reggae,0.549,0.787,198040,0.482,0,7,0.141,-7.95,0,0.0468,116.105,4,0.956
6gdLkCNVnNBoli1TuxxAmv,reggae,0.375,0.774,138867,0.743,6.93e-05,2,0.0506,-5.629,1,0.0676,137.912,4,0.841
4aqNXAENNe1OLIhllWZ7Tr,reggae,0.00188,0.697,334320,0.68,0.885,7,0.207,-9.211,0,0.0493,126.445,4,0.62
0LOZYjKEUhmTSdSYbm2Hp3,reggae,0.00539,0.805,179955,0.391,0.176,1,0.0686,-18.577,1,0.0738,158.24,4,0.817
5bnASUqHFroSNkKAER8N0I,reggae,0.00481,0.863,187573,0.351,0.266,6,0.0616,-14.564,1,0.0863,140.842,4,0.866
2SrGV5YoPAAcEzaarvR59r,reggae,0.298,0.866,198720,0.505,0.0272,1,0.0431,-9.712,1,0.0601,136.22,4,0.885
0ZIpVnsHiScp7DVpejZWuh,reggae,0.0604,0.791,329200,0.563,0.00042,9,0.113,-11.557,0,0.0417,122.264,4,0.719
1T6gCAv1VdQKSqi9ll8ORo,reggae,0.141,0.82,233440,0.422,0.148,6,0.118,-13.393,0,0.352,121.808,4,0.876
5oGwWuDpkoDXzaYCy8Iqyj,reggae,0.693,0.754,295227,0.448,1.91e-05,6,0.117,-7.02,0,0.0522,143.797,4,0.728
3e6aPq97thp2cY7NwMrpLJ,reggae,0.022,0.838,262960,0.558,0.00437,2,0.0756,-7.383,1,0.0875,120.605,4,0.938
0O8RuPKG0DRLmnHVjkZDo6,reggae,0.177,0.828,184827,0.716,0,9,0.195,-4.365,0,0.0578,120.898,4,0.843
1y3jXC2SiItDqNMbuTxuZr,reggae,0.082,0.687,277267,0.467,0.000104,4,0.132,-12.115,1,0.0905,93.147,4,0.891
2HyAhJXqblUeLrCyPYfVgv,reggae,0.00386,0.701,123307,0.478,0.626,0,0.109,-12.277,1,0.0809,75.657,4,0.547
5Z5FDHErvTJZeNEBXv4tb4,reggae,0.0144,0.859,220200,0.338,0.0494,9,0.0985,-16.084,1,0.162,137.006,4,0.908
3cKsKXAZWd8cwDKaeD4s2e,reggae,0.0456,0.727,270427,0.65,0,1,0.0708,-7.139,0,0.252,141.734,4,0.891
0j2LhEIszNMdvZVUUn3LLR,reggae,0.416,0.844,158574,0.384,0.000591,10,0.179,-10.344,1,0.137,77.996,4,0.667
3jpNEASclCtWEcYLvDrsyc,reggae,0.246,0.737,208400,0.55,4.92e-05,4,0.152,-7.912,0,0.137,142.32,4,0.833
3FdigTaMQpNHaFgZVCg8eZ,reggae,0.0993,0.759,308760,0.775,0,11,0.099,-6.496,1,0.0476,135.994,4,0.831
6HDe1IgC6xKaiDoco6FC2G,reggae,0.0191,0.744,289947,0.545,0,7,0.0743,-8.173,1,0.247,73.456,4,0.815
65V96XK8Js9DagKkzogh0V,reggae,0.713,0.776,176387,0.604,0.00355,9,0.0734,-6.52,0,0.0412,132.954,4,0.495
1CbQYH20wZy4l5i6IkdUvL,reggae,0.2,0.672,330640,0.606,0.015,2,0.162,-7.76,1,0.0535,89.912,4,0.311
2BjrZgOAWcdWLbv9qz8P5R,reggae,0.504,0.647,185813,0.538,0.000155,7,0.0558,-6.791,1,0.182,167.276,4,0.823
3NK4udddpEydTpFpMsvtyN,reggae,0.116,0.735,201013,0.498,0.899,6,0.356,-8.177,1,0.0484,148.491,4,0.591
6BVkG806uP9sjW7fSuhEvm,reggae,7.3e-05,0.727,221693,0.326,0.688,2,0.316,-12.102,1,0.0391,129.139,4,0.716
0kUImSbVPFkTJat3HAZUif,reggae,0.0678,0.758,245893,0.439,0.000113,6,0.0801,-9.12,0,0.254,169.038,4,0.799
0CrltcVuiLXt2pOi5qK1ku,reggae,0.232,0.799,206000,0.438,0,9,0.135,-6.48,1,0.154,82.775,4,0.529
1lKG1Hjwt1S9W4OX6nSyo9,reggae,0.478,0.798,224027,0.478,0,9,0.413,-12.892,0,0.139,83.251,4,0.783
4IdlLg0IXK1HV3UuNP20ft,reggae,0.688,0.807,270040,0.472,0,5,0.179,-7.152,0,0.07,142.376,4,0.913
3axHJA7V4uEMzgnfmz7GR3,reggae,0.478,0.81,175147,0.648,0.0188,0,0.0712,-3.374,0,0.0916,147.791,4,0.919
06dJebJ6s4eheOPtnCUdx1,reggae,0.442,0.785,211493,0.522,0,1,0.0732,-14.13,1,0.318,82.857,4,0.748
2Vt3L3ds33vlf2jMEMHVa1,reggae,0.02,0.885,178867,0.341,0.000357,6,0.345,-12.436,1,0.136,130.558,4,0.571
1NghCuFYMDxs8Dpv1hwvIS,reggae,0.0062,0.722,262107,0.584,0,4,0.272,-7.277,0,0.243,73.735,4,0.435
3KfiUMNNhVwNVrqm7nahWj,reggae,0.0585,0.868,141160,0.457,0.00165,8,0.0552,-11.233,0,0.0594,130.474,4,0.508
10YlQuxblNigpSAi8BrylN,reggaeton,0.155,0.805,180639,0.756,0,1,0.279,-4.722,1,0.0688,93.246,4,0.808
6Ges5C2IE738iJh4HyQizQ,reggaeton,0.174,0.718,226413,0.702,0.00011,8,0.111,-5.719,0,0.116,173.928,4,0.886
3AQ1zVx39FvB4yH0bjGgPm,reggaeton,0.172,0.706,225480,0.86,0,5,0.183,-3.014,0,0.0604,100.094,4,0.511
0bdL8X3MrX51dRz231BFtv,reggaeton,0.00105,0.687,199027,0.907,0.000149,0,0.26,-5.917,1,0.0341,127.971,4,0.65
7fEGUogfVroN6IQL6Q7atH,reggaeton,0.216,0.789,222027,0.787,9.0e-06,0,0.266,-5.613,1,0.0349,93.015,4,0.651
2i5Ner8w1rUI6QTDxk0ph4,reggaeton,0.233,0.797,232267,0.933,0,10,0.062,-3.058,1,0.128,98.017,4,0.609
07IZD41kFwKZbEkd1frD2M,reggaeton,0.347,0.833,222853,0.791,1.47e-05,0,0.248,-6.018,1,0.0953,97.994,4,0.85
40EDOraCqoiMf14TzODihf,reggaeton,0.0558,0.847,255987,0.873,3.21e-06,8,0.325,-4.805,0,0.0804,116.007,4,0.965
4pJDYk0CnZoydOy6qzqxJW,reggaeton,0.064,0.798,214267,0.748,0,1,0.0995,-5.106,1,0.035,129.031,4,0.921
2rv8W0WJRz6nU5EwSEWSMK,reggaeton,0.308,0.661,220840,0.757,0,4,0.246,-2.439,1,0.0435,135.063,4,0.812
1jlKdNbOA90rjnt88GJnwO,reggaeton,0.159,0.748,234133,0.538,1.62e-06,0,0.167,-9.943,1,0.222,124.974,4,0.774
5yiG4odwEfH4x6kORHoC7j,reggaeton,0.267,0.794,190124,0.83,0,10,0.731,-6.285,1,0.138,96.007,4,0.749
0w43hzUIIMeSzlCgCC41uX,reggaeton,0.184,0.683,234480,0.886,3.37e-06,5,0.19,-4.568,1,0.0314,96.02,4,0.8
09qIdioXLJPGXAM9zsy20v,reggaeton,0.178,0.624,222240,0.772,0,7,0.11,-4.687,0,0.165,172.014,4,0.612
2vWWy37CDlDlfPipzb4iIX,reggaeton,0.181,0.629,269559,0.893,0,1,0.115,-4.009,0,0.275,94.042,4,0.854
0mRil0NkvMzXlp72oSnSDv,reggaeton,0.158,0.829,142680,0.521,3.53e-06,6,0.0719,-12.356,0,0.0493,94.998,4,0.686
3mUr9hl2VhqorCuTQApe1F,reggaeton,0.266,0.604,241240,0.754,0,6,0.0912,-5.528,1,0.0437,177.98,4,0.773
46DW3fyWuL4VZfEwnyWjXg,reggaeton,0.169,0.793,275360,0.823,0.00104,7,0.0986,-6.39,1,0.0681,91.997,4,0.624
5wQu2OGK0Nu6C3jRvAOUUO,reggaeton,0.0649,0.738,259947,0.913,0,7,0.152,-2.483,1,0.219,169.978,4,0.707
2XuHpCSBb7eo3kiHYF5OIK,reggaeton,0.104,0.715,231253,0.731,0,1,0.0719,-6.235,0,0.0572,92.976,4,0.475
3AHhyUZZcKp62F0AjWJgAF,reggaeton,0.408,0.835,217773,0.718,1.01e-06,9,0.0645,-3.961,0,0.0348,120.411,4,0.946
0uh9KoEmhVOD81p9f9oAFF,reggaeton,0.183,0.721,215627,0.862,0,2,0.0637,-5.195,1,0.0437,90.026,4,0.539
4tU5yLyLHr6eWdT29clEVF,reggaeton,0.0177,0.683,202787,0.737,0.142,8,0.244,-6.073,1,0.0489,174.024,4,0.891
5JFLXnWbJ0gsLFalPc5vpH,reggaeton,0.178,0.629,281813,0.842,0,9,0.385,-3.183,0,0.231,167.809,4,0.51
1Koxb4StDE2K7XsuDunx76,reggaeton,0.0645,0.882,234907,0.638,3.78e-06,1,0.0657,-6.683,1,0.101,107.013,4,0.717
1ISggzyGsULLn1sOjcm3ZE,reggaeton,0.0906,0.768,363185,0.848,0,4,0.349,-4.852,0,0.121,167.952,4,0.935
3nDNXKBb5fRTuQXpeowWTT,reggaeton,0.025,0.716,275213,0.791,0,11,0.0698,-3.841,0,0.0571,127.959,4,0.195
5qkXQoT0RYRqkV3GqHUZMN,reggaeton,0.00669,0.684,223373,0.74,0,1,0.0652,-4.997,1,0.0327,128.013,4,0.715
4TofHskDzd6pLLiAqmUjvg,reggaeton,0.089,0.783,169400,0.879,0.003,0,0.277,-3.938,1,0.0765,82.017,4,0.905
1yC43RpwqyJLPMwHmrdOFF,reggaeton,0.381,0.697,250640,0.872,0,9,0.344,-4.796,0,0.0606,79.999,4,0.947
1vDKefeA0f4hMIIF7UX0u0,reggaeton,0.458,0.747,271480,0.698,0,0,0.0712,-5.825,0,0.0602,92.918,4,0.818
3IOFEAybqg6nesj2uS0Fyp,reggaeton,0.527,0.804,234581,0.792,0,0,0.311,-5.774,1,0.0489,93.014,4,0.697
1N1KlnNm1NE4INLOrKN3fi,reggaeton,0.131,0.77,208840,0.861,0,1,0.316,-2.978,1,0.297,96.796,4,0.914
063e3SLAD7jcbdR1lHZdKD,reggaeton,0.0755,0.77,164733,0.837,5.5e-05,11,0.202,-6.554,0,0.0798,98.022,4,0.534
3U8HmWMbP9P3TRBXK9AZDj,reggaeton,0.127,0.802,188760,0.747,0,7,0.0748,-5.756,1,0.0669,95.021,4,0.521
44IDlrExCTIdEtBuRb5cLA,reggaeton,0.0194,0.728,199787,0.873,0,11,0.12,-3.384,0,0.121,167.959,4,0.607
1DBIjRVdkVHaQ2ODdXMWWW,reggaeton,0.092,0.827,340133,0.784,5.68e-05,4,0.647,-5.082,0,0.0567,112.022,3,0.829
74PhyV4HkK7U8b0PA7EltH,reggaeton,0.0493,0.838,235627,0.586,2.36e-05,0,0.0452,-14.267,1,0.15,95.979,4,0.731
71R6VQySrn9OPa57wFoUOl,reggaeton,0.224,0.746,279987,0.848,0.000309,7,0.0678,-5.674,1,0.165,92.06,4,0.509
5WAv713aYOhZTC43OaVEdg,reggaeton,0.235,0.684,213987,0.765,0,0,0.17,-7.199,0,0.0735,94.018,4,0.766
0CE8StozSIuxavNbOWRkDC,reggaeton,0.00138,0.675,181395,0.875,0.177,7,0.0704,-7.51,1,0.0503,90.003,4,0.539
25bowts3qOGMSYsEEw98CA,reggaeton,0.0749,0.769,232558,0.911,0,10,0.152,-3.313,0,0.0882,160.075,4,0.784
3PTysj6y3uHdu5RYJLIEKd,reggaeton,0.0404,0.698,262733,0.92,0.000738,7,0.0341,-8.516,1,0.0781,149.991,4,0.937
2IRruXJdRoyOkNkXnDM4ym,reggaeton,0.147,0.867,213213,0.721,0,1,0.12,-10.788,0,0.0544,113.962,4,0.9
40vap8hKVtIZIko9OkPU5v,reggaeton,0.0448,0.673,229104,0.785,0,7,0.143,-6.568,1,0.132,168.005,4,0.826
0mmhFSsU7Tx5wwS9B2nYI2,reggaeton,0.237,0.831,223013,0.774,9.05e-06,6,0.0768,-7.303,0,0.127,93.989,4,0.498
1H6yXPr6sBOgkBuxdIHZ04,reggaeton,0.234,0.83,225773,0.894,0,11,0.0704,-4.031,0,0.0745,95.035,4,0.973
0DhVSTzlcEHbA4lBqiBghU,reggaeton,0.219,0.737,254616,0.81,0.00104,1,0.177,-4.774,0,0.0836,92.01,4,0.626
17btLC493cbB1Lynb7Itui,reggaeton,0.0156,0.836,190000,0.585,0.000178,7,0.118,-9.99,1,0.266,149.998,4,0.577
0oT3xUDC20lvJ1RirV7A3D,reggaeton,0.273,0.83,173080,0.937,0.000607,1,0.231,-4.018,0,0.162,96.03,4,0.564
4MhTFsyqIJnjsOweVcU8ug,rock,0.141,0.449,356400,0.901,0.0675,6,0.128,-7.711,1,0.0526,125.148,4,0.666
57bgtoPSgt236HzfBOd8kj,rock,0.000147,0.501,292880,0.889,0.0114,4,0.217,-5.175,1,0.0364,133.519,4,0.236
4aVuWgvD0X63hcOCnZtNFA,rock,0.0397,0.494,235800,0.698,0.00634,6,0.152,-12.049,0,0.0553,95.842,4,0.789
40riOy7x9W7GXjyGp4pjAv,rock,0.00574,0.579,391376,0.508,0.000494,2,0.0575,-9.484,1,0.027,147.125,4,0.623
2aoo2jlRnM3A0NyLQqMN2f,rock,0.00255,0.438,240800,0.805,5.69e-05,8,0.0842,-6.237,1,0.0624,113.253,4,0.565
42et6fnHCw1HIPSrdPprMl,rock,0.00832,0.64,268360,0.864,0,7,0.123,-6.576,1,0.0315,102.026,4,0.735
2PfBSkCKZDXMsJogMT0wML,rock,0.0745,0.547,239560,0.822,0.00943,0,0.0645,-7.201,1,0.0292,130.138,4,0.797
4BP3uh0hFLFRb5cjsgLqDh,rock,0.194,0.644,140773,0.672,0.00259,0,0.154,-7.53,1,0.0411,132.755,4,0.627
3qiyyUfYe7CRYLucrPmulD,rock,0.287,0.494,300000,0.722,0.186,5,0.283,-8.373,1,0.0347,117.312,4,0.163
6ToM0uwxtPKo9CMpbPGYvM,rock,0.2,0.421,145867,0.751,0,9,0.17,-9.584,1,0.0472,89.839,4,0.778
3YuaBvuZqcwN3CEAyyoaei,rock,0.00797,0.614,293960,0.568,0,7,0.0997,-5.477,0,0.0276,107.849,4,0.51
48UPSzbZjgc449aqz8bxox,rock,0.0021,0.592,329733,0.767,0.00165,9,0.127,-2.788,0,0.027,96.483,4,0.317
45Ia1U4KtIjAPPU7Wv1Sea,rock,0.00165,0.619,211933,0.67,0.0109,11,0.331,-10.319,0,0.0353,129.267,4,0.749
4IU1RL4BKvFyXtbTwaHAvW,rock,0.223,0.673,211387,0.581,0.000206,2,0.063,-10.205,1,0.029,130.771,4,0.825
4gvea7UlDkAvsJBPZAd4oB,rock,0.546,0.522,288733,0.559,0.00565,6,0.188,-13.641,1,0.0387,176.894,4,0.909
1tL40tfdtUaSLek4DvDDr3,rock,0.513,0.384,380200,0.685,0,4,0.098,-5.724,0,0.0356,92.166,4,0.217
3jJZVeExYzVYiV6Y9Fl3DX,rock,0.0021,0.423,310347,0.954,0,7,0.177,-3.157,0,0.047,144.553,4,0.494
1HOMkjp0nHMaTnfAkslCQj,rock,0.0589,0.586,295400,0.7,0.00125,0,0.0318,-9.558,1,0.0363,147.245,4,0.895
2WeSz9FLWE9RRIFDWtD5nc,rock,0.0175,0.285,250947,0.866,0.0575,4,0.541,-6.762,0,0.0674,162.307,4,0.642
2V4Bc2I962j7acQj1N0PiQ,rock,1.39e-05,0.441,162493,0.913,9.24e-05,9,0.366,-6.065,1,0.0477,134.198,4,0.772
4nXkbcTj3nyww1cHkw5RAP,rock,0.0972,0.576,206306,0.907,0.00342,7,0.0918,-7.282,0,0.0398,117.283,4,0.842
3ovjw5HZZv43SxTwApooCM,rock,0.371,0.48,313227,0.535,0,0,0.0929,-10.232,1,0.0324,75.766,4,0.297
1xOXXYh6lTW8laxlW7JP2J,rock,0.159,0.579,235560,0.872,0,0,0.0935,-6.126,1,0.159,76.214,4,0.746
2ccUQnjjNWT0rsNnsBpsCA,rock,0.00717,0.524,253733,0.955,8.77e-06,0,0.659,-7.081,1,0.0411,133.849,4,0.872
0W7AbEauB7cP4pidLclApe,rock,0.025,0.369,246267,0.613,4.96e-06,7,0.101,-10.847,1,0.0335,137.793,4,0.336
2id8E4WvczfKHB4LHI7Np3,rock,0.277,0.59,329680,0.828,5.57e-06,0,0.0868,-6.28,1,0.0439,111.353,4,0.643
7cdnq45E9aP2XDStHg5vd7,rock,0.0635,0.492,138707,0.835,2.09e-05,11,0.135,-8.072,1,0.0769,136.814,4,0.495
5xC8uOesnn0udeXAYlAnoY,rock,0.000479,0.467,180880,0.958,0.199,4,0.299,-4.808,0,0.0775,145.92,4,0.721
5KDNFlHAdDJ84fhK27c35X,rock,3.32e-05,0.365,247267,0.894,0.171,11,0.267,-4.682,0,0.0572,82.305,3,0.314
2PoIKrT2WSEvJlJjlO6eKY,rock,0.0779,0.339,285067,0.632,0,0,0.128,-11.465,1,0.0321,180.29,4,0.668
5XcZRgJv3zMhTqCyESjQrF,rock,0.0481,0.3,269627,0.865,0.000211,2,0.124,-8.518,0,0.105,118.668,4,0.271
3ntrdR24dLkKrzSGRv1FlH,rock,0.29,0.632,211667,0.556,0.0215,9,0.0779,-10.138,1,0.0288,104.996,4,0.629
1I7zHEdDx8Ny5RxzYPqsU2,rock,0.133,0.523,277267,0.758,0,2,0.0952,-9.81,1,0.0403,135.437,4,0.76
6u1yKoh00WaoSpNp46RzKF,rock,0.00811,0.543,236973,0.79,0,11,0.238,-5.932,1,0.0358,80.923,4,0.324
0YkbYk24ODhuewb79zZZzM,rock,0.000605,0.479,202893,0.89,0.000345,10,0.0932,-4.527,1,0.0374,164.491,4,0.807
6iX1f3r7oUJnMbGgQ2gx1j,rock,0.0264,0.584,226200,0.708,0.00364,5,0.112,-10.039,1,0.0593,137.657,4,0.569
5B6Z7NwVqA7W3UFiqBdEJC,rock,0.0135,0.616,266627,0.965,0.000174,11,0.119,-4.464,1,0.0613,126.535,4,0.405
74yxx7JQEElkvjkJCwvt2M,rock,0.000111,0.415,174973,0.864,1.17e-05,2,0.103,-3.171,1,0.0498,187.22,4,0.863
3mhOmh4tRKsMfnRmgZfeBm,rock,0.00187,0.552,299733,0.645,1.38e-06,7,0.0424,-6.595,1,0.0268,89.518,4,0.563
1MqGKtY9L5qjPi8s7gX645,rock,0.0043,0.531,254467,0.625,4.34e-05,9,0.0894,-12.335,1,0.0319,133.763,4,0.877
5tBnCBnTlDQQRdlqHe9qXq,rock,0.358,0.393,293493,0.605,0.000453,2,0.0937,-8.297,1,0.0312,75.97,4,0.204
4rAnSE0E0f33unxXsQa5Fr,rock,0.105,0.487,263067,0.464,0.00017,4,0.0767,-13.494,1,0.0353,97.53,4,0.213
1yJWqYYDQge60nZKdLyiZU,rock,0.00254,0.39,240040,0.619,4.88e-05,6,0.161,-7.827,1,0.0278,146.821,4,0.252
0QdTMm4DS3nPuzxandmgv6,rock,0.0532,0.491,278707,0.579,0.000137,0,0.36,-4.805,1,0.0612,170.826,4,0.647
5y4761pjcksXs1hNsCmc4n,rock,0.356,0.685,250400,0.577,0.000122,2,0.115,-8.111,1,0.0364,115.101,4,0.752
5WyuRWUcOOhAic0tj9Pl28,rock,0.442,0.458,221120,0.502,5.51e-06,5,0.299,-10.186,1,0.0294,121.861,4,0.563
0GyJA0Yn0CcqvHKzeKaVhw,rock,0.000272,0.495,311027,0.798,0.000922,7,0.234,-9.173,1,0.0387,132.007,4,0.456
3Nf8oGn1okobzjDcFCvT6n,rock,0.3,0.438,240760,0.606,4.49e-06,7,0.0754,-6.549,1,0.0305,133.822,4,0.268
3z5ggGtcs4t8pizW521gW9,rock,5.62e-06,0.569,235093,0.788,0.635,4,0.0811,-8.559,1,0.031,115.151,4,0.913
0B1zVsLqmV9ibIFdNS5tGs,rock,0.0531,0.583,182800,0.833,5.57e-05,0,0.16,-8.29,1,0.0343,119.884,4,0.801
2aEeghgUcnu75tzcolFMfs,rockabilly,0.787,0.516,126960,0.809,0.000331,0,0.303,-6.419,1,0.0545,75.099,4,0.938
1pGUl6SIkUG2eOAOwMN82W,rockabilly,0.392,0.668,204160,0.617,5.82e-05,9,0.1,-8.151,0,0.0296,107.264,4,0.54
2BlaUfBTbWG50DoZHBD1uV,rockabilly,0.0317,0.54,185493,0.434,0.0145,4,0.921,-16.707,0,0.0476,163.124,4,0.93
5N22FteLZT3tgYABLAobu1,rockabilly,0.0821,0.621,152933,0.657,6.93e-05,1,0.168,-5.488,0,0.038,126.881,4,0.805
5MZbDFmM6KMMXwRu5JIIez,rockabilly,0.201,0.499,195467,0.947,1.65e-05,11,0.453,-7.923,0,0.0516,103.104,4,0.687
6A7Y3xy2JbIsdW5rM4Yn8M,rockabilly,0.053,0.5,185867,0.965,0,10,0.34,-2.946,1,0.112,192.827,4,0.963
6zXtc6wVt5EepdYw5CLvcZ,rockabilly,0.00335,0.551,183587,0.814,2.35e-05,0,0.0719,-4.68,1,0.0529,169.693,4,0.618
4T4tiPOPZa9r8RKw48T51R,rockabilly,0.0869,0.407,163707,0.966,0.0561,4,0.312,-3.31,0,0.0686,178.043,4,0.875
0BhbbbNTK2W7voVHSbR1In,rockabilly,0.059,0.605,119893,0.603,0,9,0.0688,-8.961,1,0.0324,149.754,4,0.809
23uvBtFHtyUedBhjrsddid,rockabilly,0.535,0.628,350400,0.657,0.0806,0,0.282,-11.016,1,0.0316,148.046,4,0.754
3JTpSzfNBHhK6qWoJVMDTQ,rockabilly,0.676,0.602,140120,0.614,2.92e-06,7,0.204,-11.799,1,0.0679,140.046,4,0.6
6uqPARh7jAtOyJjd0o0q1V,rockabilly,0.783,0.453,150840,0.468,0,2,0.228,-11.247,1,0.0333,188.183,4,0.755
4Vb8fzZfCOI351qz1g0ExT,rockabilly,0.313,0.578,154227,0.777,2.61e-05,0,0.131,-9.268,1,0.0428,148.703,4,0.915
2IC2tCdTRa2uQ378iyQNhi,rockabilly,0.657,0.457,142267,0.812,1.54e-05,7,0.211,-6.513,1,0.0497,77.999,4,0.679
3mY7dBi0uXzOrdS0qAUa5G,rockabilly,0.015,0.58,228438,0.671,0.00241,4,0.155,-11.125,1,0.0507,130.627,4,0.52
0CALM7r2EgQDmovmp7htlY,rockabilly,0.806,0.46,149200,0.766,0.173,4,0.145,-5.409,1,0.0454,83.768,4,0.679
3vVGOW9ZL1B65sMzUnhw0s,rockabilly,0.00177,0.515,130640,0.765,0.000217,11,0.276,-9.586,0,0.0461,127.001,4,0.708
02OohVBmSwqulLHY3nss40,rockabilly,0.216,0.59,161373,0.781,0,4,0.26,-7.109,1,0.036,115.288,4,0.729
69pvhHWUTHYeoMY7rC2EuS,rockabilly,0.00115,0.546,202533,0.756,0.0146,0,0.942,-13.955,1,0.0355,133.014,4,0.725
0M923HffByPc3CAn1MRKLK,rockabilly,0.104,0.539,159093,0.761,0.0131,1,0.0619,-9.239,1,0.0365,98.222,4,0.935
6Eq1H6cwDaV2pGKMdL2UAH,rockabilly,0.868,0.446,169960,0.695,0.0341,0,0.119,-8.823,0,0.037,163.869,4,0.965
4dGgzljkHwg04OhXb6W0AE,rockabilly,0.946,0.489,121947,0.799,0.00765,11,0.158,-10.01,0,0.166,125.868,4,0.725
5L9i21Utk7cYQUQfAZPE0O,rockabilly,0.0576,0.664,160547,0.659,0,2,0.263,-7.807,1,0.0493,153.098,4,0.719
22G3aq4UACFfDYARcohlBJ,rockabilly,0.595,0.617,209293,0.574,5.19e-06,2,0.114,-8.005,0,0.0299,110.259,4,0.414
2tsCo1WzHOgPmZd2xE6MMe,rockabilly,0.573,0.344,128560,0.936,1.92e-06,0,0.131,-5.477,1,0.0615,201.621,4,0.914
5dQauoXFgLgzhtxI4FvkPN,rockabilly,0.75,0.685,143600,0.754,1.96e-06,0,0.223,-5.949,1,0.0758,94.666,4,0.709
3GyAtsc6rixOxF6ptaMGqK,rockabilly,0.495,0.501,181040,0.757,0,2,0.235,-9.61,1,0.0751,149.281,4,0.71
7I7JzbfNaChJLEoqlceAew,rockabilly,0.65,0.671,134053,0.859,4.41e-06,5,0.183,-6.986,0,0.103,159.171,4,0.829
3rTemcTDT6iIdPZjiTnCxb,rockabilly,0.811,0.619,129933,0.846,0,9,0.0839,-7.932,1,0.0826,106.121,4,0.75
1pNDjs1abDZsychR3cxtdB,rockabilly,0.0683,0.529,124187,0.98,0.00246,7,0.352,-5.563,1,0.085,112.47,4,0.841
1kuq9anCzKa9RrYyrEA7az,rockabilly,0.165,0.498,170440,0.938,0.000755,5,0.222,-4.497,0,0.0468,161.481,4,0.824
1vqspjDMi1zyvj3niH8vL6,rockabilly,0.597,0.679,168267,0.69,4.06e-05,9,0.0601,-8.962,1,0.0282,149.991,4,0.879
2JxcZJVDPDdFcBfAezS8zI,rockabilly,0.535,0.732,175547,0.408,2.01e-05,2,0.241,-11.641,0,0.0478,132.045,4,0.889
74iOf4K1Mf8iUxyxgWnbXC,rockabilly,0.784,0.611,142600,0.679,0.000163,4,0.573,-6.823,1,0.0934,129.12,4,0.785
6GB8in5MGuPdI4DXBxo4uU,rockabilly,0.206,0.591,203640,0.78,0,3,0.0806,-8.125,1,0.0557,101.827,4,0.573
3Q7a1ho4Xcj2zoxM5S1jYU,rockabilly,0.433,0.427,241413,0.69,0.000143,0,0.163,-7.461,1,0.0436,84.168,4,0.662
1ZHHJv6GrfodKGMubmMbD9,rockabilly,0.193,0.482,165813,0.858,0,9,0.33,-6.825,1,0.0556,157.36,4,0.735
